nr. sessions,total km,km Z3-4,km Z5-T1-T2,km sprinting,strength training,hours alternative,perceived exertion,perceived trainingSuccess,perceived recovery,nr. sessions.1,total km.1,km Z3-4.1,km Z5-T1-T2.1,km sprinting.1,strength training.1,hours alternative.1,perceived exertion.1,perceived trainingSuccess.1,perceived recovery.1,nr. sessions.2,total km.2,km Z3-4.2,km Z5-T1-T2.2,km sprinting.2,strength training.2,hours alternative.2,perceived exertion.2,perceived trainingSuccess.2,perceived recovery.2,nr. sessions.3,total km.3,km Z3-4.3,km Z5-T1-T2.3,km sprinting.3,strength training.3,hours alternative.3,perceived exertion.3,perceived trainingSuccess.3,perceived recovery.3,nr. sessions.4,total km.4,km Z3-4.4,km Z5-T1-T2.4,km sprinting.4,strength training.4,hours alternative.4,perceived exertion.4,perceived trainingSuccess.4,perceived recovery.4,nr. sessions.5,total km.5,km Z3-4.5,km Z5-T1-T2.5,km sprinting.5,strength training.5,hours alternative.5,perceived exertion.5,perceived trainingSuccess.5,perceived recovery.5,nr. sessions.6,total km.6,km Z3-4.6,km Z5-T1-T2.6,km sprinting.6,strength training.6,hours alternative.6,perceived exertion.6,perceived trainingSuccess.6,perceived recovery.6,Athlete ID,injury,Date
1,11.1,0,0,0,0,0,0.21,0.8,0.39,1,6.1,0,0,0,0,0,0.26,0.5,0.5,2,17.5,6.2,0,0,0,0,0.67,0.68,0.34,1,10.4,0,0,0,0,0,0.28,0.71,0.46,1,9.8,0,0,0,0,0,0.21,0.65,0.42,1,13.4,0,0,0,1,0,0.44,0.39,0.57,1,12.5,4.1,0,0,0,0,0.5,0.57,0.49,67,0,1809
1,6.1,0,0,0,0,0,0.26,0.5,0.5,2,17.5,6.2,0,0,0,0,0.67,0.68,0.34,1,10.4,0,0,0,0,0,0.28,0.71,0.46,1,9.8,0,0,0,0,0,0.21,0.65,0.42,1,13.4,0,0,0,1,0,0.44,0.39,0.57,1,12.5,4.1,0,0,0,0,0.5,0.57,0.49,1,10,0,0,0,1,0,0.21,0.77,0.37,67,0,1810
2,17.5,6.2,0,0,0,0,0.67,0.68,0.34,1,10.4,0,0,0,0,0,0.28,0.71,0.46,1,9.8,0,0,0,0,0,0.21,0.65,0.42,1,13.4,0,0,0,1,0,0.44,0.39,0.57,1,12.5,4.1,0,0,0,0,0.5,0.57,0.49,1,10,0,0,0,1,0,0.21,0.77,0.37,1,7.8,0,0,0,0,0,0.3,0.55,0.41,67,0,1811
1,10.4,0,0,0,0,0,0.28,0.71,0.46,1,9.8,0,0,0,0,0,0.21,0.65,0.42,1,13.4,0,0,0,1,0,0.44,0.39,0.57,1,12.5,4.1,0,0,0,0,0.5,0.57,0.49,1,10,0,0,0,1,0,0.21,0.77,0.37,1,7.8,0,0,0,0,0,0.3,0.55,0.41,1,6.3,0,0,0,0,0,0.19,0.65,0.36,67,0,1812
1,9.8,0,0,0,0,0,0.21,0.65,0.42,1,13.4,0,0,0,1,0,0.44,0.39,0.57,1,12.5,4.1,0,0,0,0,0.5,0.57,0.49,1,10,0,0,0,1,0,0.21,0.77,0.37,1,7.8,0,0,0,0,0,0.3,0.55,0.41,1,6.3,0,0,0,0,0,0.19,0.65,0.36,2,28.1,21.1,0,0,0,0,0.63,0.82,0.34,67,0,1813
1,13.4,0,0,0,1,0,0.44,0.39,0.57,1,12.5,4.1,0,0,0,0,0.5,0.57,0.49,1,10,0,0,0,1,0,0.21,0.77,0.37,1,7.8,0,0,0,0,0,0.3,0.55,0.41,1,6.3,0,0,0,0,0,0.19,0.65,0.36,2,28.1,21.1,0,0,0,0,0.63,0.82,0.34,1,6.2,0,0,0,0,0,0.37,0.63,0.64,67,0,1814
1,12.5,4.1,0,0,0,0,0.5,0.57,0.49,1,10,0,0,0,1,0,0.21,0.77,0.37,1,7.8,0,0,0,0,0,0.3,0.55,0.41,1,6.3,0,0,0,0,0,0.19,0.65,0.36,2,28.1,21.1,0,0,0,0,0.63,0.82,0.34,1,6.2,0,0,0,0,0,0.37,0.63,0.64,2,20.8,0,0,0,0,0,0.32,0.57,0.48,67,0,1815
1,10,0,0,0,1,0,0.21,0.77,0.37,1,7.8,0,0,0,0,0,0.3,0.55,0.41,1,6.3,0,0,0,0,0,0.19,0.65,0.36,2,28.1,21.1,0,0,0,0,0.63,0.82,0.34,1,6.2,0,0,0,0,0,0.37,0.63,0.64,2,20.8,0,0,0,0,0,0.32,0.57,0.48,1,11.1,0,0,0,1,0,0.32,0.67,0.37,67,0,1816
1,7.8,0,0,0,0,0,0.3,0.55,0.41,1,6.3,0,0,0,0,0,0.19,0.65,0.36,2,28.1,21.1,0,0,0,0,0.63,0.82,0.34,1,6.2,0,0,0,0,0,0.37,0.63,0.64,2,20.8,0,0,0,0,0,0.32,0.57,0.48,1,11.1,0,0,0,1,0,0.32,0.67,0.37,2,20.8,0,4,0,0,0,0.51,0.72,0.46,67,0,1817
1,6.3,0,0,0,0,0,0.19,0.65,0.36,2,28.1,21.1,0,0,0,0,0.63,0.82,0.34,1,6.2,0,0,0,0,0,0.37,0.63,0.64,2,20.8,0,0,0,0,0,0.32,0.57,0.48,1,11.1,0,0,0,1,0,0.32,0.67,0.37,2,20.8,0,4,0,0,0,0.51,0.72,0.46,1,8.9,0,0,0,1,0,0.31,0.52,0.44,67,0,1818
2,28.1,21.1,0,0,0,0,0.63,0.82,0.34,1,6.2,0,0,0,0,0,0.37,0.63,0.64,2,20.8,0,0,0,0,0,0.32,0.57,0.48,1,11.1,0,0,0,1,0,0.32,0.67,0.37,2,20.8,0,4,0,0,0,0.51,0.72,0.46,1,8.9,0,0,0,1,0,0.31,0.52,0.44,1,16.5,9.6,0,0,0,0,0.54,0.83,0.37,67,0,1819
1,6.2,0,0,0,0,0,0.37,0.63,0.64,2,20.8,0,0,0,0,0,0.32,0.57,0.48,1,11.1,0,0,0,1,0,0.32,0.67,0.37,2,20.8,0,4,0,0,0,0.51,0.72,0.46,1,8.9,0,0,0,1,0,0.31,0.52,0.44,1,16.5,9.6,0,0,0,0,0.54,0.83,0.37,1,21.6,0,0,0,0,0,0.52,0.52,0.43,67,0,1820
2,20.8,0,0,0,0,0,0.32,0.57,0.48,1,11.1,0,0,0,1,0,0.32,0.67,0.37,2,20.8,0,4,0,0,0,0.51,0.72,0.46,1,8.9,0,0,0,1,0,0.31,0.52,0.44,1,16.5,9.6,0,0,0,0,0.54,0.83,0.37,1,21.6,0,0,0,0,0,0.52,0.52,0.43,1,13.2,0,0,0,0,0,0.28,0.81,0.39,67,0,1821
1,11.1,0,0,0,1,0,0.32,0.67,0.37,2,20.8,0,4,0,0,0,0.51,0.72,0.46,1,8.9,0,0,0,1,0,0.31,0.52,0.44,1,16.5,9.6,0,0,0,0,0.54,0.83,0.37,1,21.6,0,0,0,0,0,0.52,0.52,0.43,1,13.2,0,0,0,0,0,0.28,0.81,0.39,2,24.5,0,8,0,0,0,0.65,0.52,0.38,67,0,1822
2,20.8,0,4,0,0,0,0.51,0.72,0.46,1,8.9,0,0,0,1,0,0.31,0.52,0.44,1,16.5,9.6,0,0,0,0,0.54,0.83,0.37,1,21.6,0,0,0,0,0,0.52,0.52,0.43,1,13.2,0,0,0,0,0,0.28,0.81,0.39,2,24.5,0,8,0,0,0,0.65,0.52,0.38,1,9.6,0,0,0,1,0,0.48,0.39,0.39,67,0,1823
1,8.9,0,0,0,1,0,0.31,0.52,0.44,1,16.5,9.6,0,0,0,0,0.54,0.83,0.37,1,21.6,0,0,0,0,0,0.52,0.52,0.43,1,13.2,0,0,0,0,0,0.28,0.81,0.39,2,24.5,0,8,0,0,0,0.65,0.52,0.38,1,9.6,0,0,0,1,0,0.48,0.39,0.39,2,25,0,5,0,0,0,0.28,0.55,0.39,67,0,1824
1,16.5,9.6,0,0,0,0,0.54,0.83,0.37,1,21.6,0,0,0,0,0,0.52,0.52,0.43,1,13.2,0,0,0,0,0,0.28,0.81,0.39,2,24.5,0,8,0,0,0,0.65,0.52,0.38,1,9.6,0,0,0,1,0,0.48,0.39,0.39,2,25,0,5,0,0,0,0.28,0.55,0.39,1,8.8,0,0,0,0,0,0.25,0.52,0.37,67,0,1825
1,21.6,0,0,0,0,0,0.52,0.52,0.43,1,13.2,0,0,0,0,0,0.28,0.81,0.39,2,24.5,0,8,0,0,0,0.65,0.52,0.38,1,9.6,0,0,0,1,0,0.48,0.39,0.39,2,25,0,5,0,0,0,0.28,0.55,0.39,1,8.8,0,0,0,0,0,0.25,0.52,0.37,2,22.5,9.5,0,0,0,0,0.39,0.54,0.38,67,0,1826
1,13.2,0,0,0,0,0,0.28,0.81,0.39,2,24.5,0,8,0,0,0,0.65,0.52,0.38,1,9.6,0,0,0,1,0,0.48,0.39,0.39,2,25,0,5,0,0,0,0.28,0.55,0.39,1,8.8,0,0,0,0,0,0.25,0.52,0.37,2,22.5,9.5,0,0,0,0,0.39,0.54,0.38,1,19.1,0,0,0,0,0,0.24,0.77,0.39,67,0,1827
2,24.5,0,8,0,0,0,0.65,0.52,0.38,1,9.6,0,0,0,1,0,0.48,0.39,0.39,2,25,0,5,0,0,0,0.28,0.55,0.39,1,8.8,0,0,0,0,0,0.25,0.52,0.37,2,22.5,9.5,0,0,0,0,0.39,0.54,0.38,1,19.1,0,0,0,0,0,0.24,0.77,0.39,1,11,0,0,0,0,0,0.25,0.66,0.6,67,0,1828
1,9.6,0,0,0,1,0,0.48,0.39,0.39,2,25,0,5,0,0,0,0.28,0.55,0.39,1,8.8,0,0,0,0,0,0.25,0.52,0.37,2,22.5,9.5,0,0,0,0,0.39,0.54,0.38,1,19.1,0,0,0,0,0,0.24,0.77,0.39,1,11,0,0,0,0,0,0.25,0.66,0.6,2,28.3,0,9,0,1,0,0.6,0.5,0.5,67,0,1829
2,25,0,5,0,0,0,0.28,0.55,0.39,1,8.8,0,0,0,0,0,0.25,0.52,0.37,2,22.5,9.5,0,0,0,0,0.39,0.54,0.38,1,19.1,0,0,0,0,0,0.24,0.77,0.39,1,11,0,0,0,0,0,0.25,0.66,0.6,2,28.3,0,9,0,1,0,0.6,0.5,0.5,2,17.7,0,0,0,1,0,0.28,0.66,0.44,67,0,1830
1,8.8,0,0,0,0,0,0.25,0.52,0.37,2,22.5,9.5,0,0,0,0,0.39,0.54,0.38,1,19.1,0,0,0,0,0,0.24,0.77,0.39,1,11,0,0,0,0,0,0.25,0.66,0.6,2,28.3,0,9,0,1,0,0.6,0.5,0.5,2,17.7,0,0,0,1,0,0.28,0.66,0.44,1,11.1,0,4.5,0,0,0,0.75,0.51,0.62,67,0,1831
2,22.5,9.5,0,0,0,0,0.39,0.54,0.38,1,19.1,0,0,0,0,0,0.24,0.77,0.39,1,11,0,0,0,0,0,0.25,0.66,0.6,2,28.3,0,9,0,1,0,0.6,0.5,0.5,2,17.7,0,0,0,1,0,0.28,0.66,0.44,1,11.1,0,4.5,0,0,0,0.75,0.51,0.62,2,20.3,0,0,0,1,0,0.27,0.68,0.42,67,0,1832
1,19.1,0,0,0,0,0,0.24,0.77,0.39,1,11,0,0,0,0,0,0.25,0.66,0.6,2,28.3,0,9,0,1,0,0.6,0.5,0.5,2,17.7,0,0,0,1,0,0.28,0.66,0.44,1,11.1,0,4.5,0,0,0,0.75,0.51,0.62,2,20.3,0,0,0,1,0,0.27,0.68,0.42,1,23,11.8,0,0,0,0,0.54,0.76,0.4,67,0,1833
1,11,0,0,0,0,0,0.25,0.66,0.6,2,28.3,0,9,0,1,0,0.6,0.5,0.5,2,17.7,0,0,0,1,0,0.28,0.66,0.44,1,11.1,0,4.5,0,0,0,0.75,0.51,0.62,2,20.3,0,0,0,1,0,0.27,0.68,0.42,1,23,11.8,0,0,0,0,0.54,0.76,0.4,1,26.4,0,0,0,0,0,0.46,0.76,0.32,67,0,1834
2,19.1,0,3,0,0,0,0.37,0.68,0.48,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.36,0.35,0.5,1,20,0,0,0,1,0,0.24,0.45,0.63,1,13,0,0,0,0,0,0.27,0.56,0.46,1,16,0,7.3,0,0,0,0.51,0.69,0.46,1,9.7,0,0,0,1,0,0.27,0.7,0.43,67,0,1879
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.36,0.35,0.5,1,20,0,0,0,1,0,0.24,0.45,0.63,1,13,0,0,0,0,0,0.27,0.56,0.46,1,16,0,7.3,0,0,0,0.51,0.69,0.46,1,9.7,0,0,0,1,0,0.27,0.7,0.43,1,22.5,0,8,0,0,0,0.71,0.71,0.44,67,0,1880
1,13,0,0,0,0,0,0.36,0.35,0.5,1,20,0,0,0,1,0,0.24,0.45,0.63,1,13,0,0,0,0,0,0.27,0.56,0.46,1,16,0,7.3,0,0,0,0.51,0.69,0.46,1,9.7,0,0,0,1,0,0.27,0.7,0.43,1,22.5,0,8,0,0,0,0.71,0.71,0.44,1,9.9,0,0,0,1,0,0.27,0.52,0.43,67,0,1881
1,20,0,0,0,1,0,0.24,0.45,0.63,1,13,0,0,0,0,0,0.27,0.56,0.46,1,16,0,7.3,0,0,0,0.51,0.69,0.46,1,9.7,0,0,0,1,0,0.27,0.7,0.43,1,22.5,0,8,0,0,0,0.71,0.71,0.44,1,9.9,0,0,0,1,0,0.27,0.52,0.43,1,14.7,8.6,0,0,0,0,0.51,0.63,0.38,67,0,1882
1,13,0,0,0,0,0,0.27,0.56,0.46,1,16,0,7.3,0,0,0,0.51,0.69,0.46,1,9.7,0,0,0,1,0,0.27,0.7,0.43,1,22.5,0,8,0,0,0,0.71,0.71,0.44,1,9.9,0,0,0,1,0,0.27,0.52,0.43,1,14.7,8.6,0,0,0,0,0.51,0.63,0.38,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,67,0,1883
1,16,0,7.3,0,0,0,0.51,0.69,0.46,1,9.7,0,0,0,1,0,0.27,0.7,0.43,1,22.5,0,8,0,0,0,0.71,0.71,0.44,1,9.9,0,0,0,1,0,0.27,0.52,0.43,1,14.7,8.6,0,0,0,0,0.51,0.63,0.38,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.1,0,0,0,0,0,0.19,0.7,0.31,67,0,1884
1,9.7,0,0,0,1,0,0.27,0.7,0.43,1,22.5,0,8,0,0,0,0.71,0.71,0.44,1,9.9,0,0,0,1,0,0.27,0.52,0.43,1,14.7,8.6,0,0,0,0,0.51,0.63,0.38,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.1,0,0,0,0,0,0.19,0.7,0.31,1,14.4,0,4.8,0,0,0,0.7,0.32,0.45,67,0,1885
1,22.5,0,8,0,0,0,0.71,0.71,0.44,1,9.9,0,0,0,1,0,0.27,0.52,0.43,1,14.7,8.6,0,0,0,0,0.51,0.63,0.38,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.1,0,0,0,0,0,0.19,0.7,0.31,1,14.4,0,4.8,0,0,0,0.7,0.32,0.45,1,10.3,0,0,0,0,0,0.29,0.67,0.41,67,0,1886
1,9.9,0,0,0,1,0,0.27,0.52,0.43,1,14.7,8.6,0,0,0,0,0.51,0.63,0.38,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.1,0,0,0,0,0,0.19,0.7,0.31,1,14.4,0,4.8,0,0,0,0.7,0.32,0.45,1,10.3,0,0,0,0,0,0.29,0.67,0.41,1,10.7,0,0,0,0,0,0.24,0.74,0.4,67,0,1887
1,14.7,8.6,0,0,0,0,0.51,0.63,0.38,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.1,0,0,0,0,0,0.19,0.7,0.31,1,14.4,0,4.8,0,0,0,0.7,0.32,0.45,1,10.3,0,0,0,0,0,0.29,0.67,0.41,1,10.7,0,0,0,0,0,0.24,0.74,0.4,1,5.8,0,0,0,0,0,0.25,0.74,0.36,67,0,1888
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.1,0,0,0,0,0,0.19,0.7,0.31,1,14.4,0,4.8,0,0,0,0.7,0.32,0.45,1,10.3,0,0,0,0,0,0.29,0.67,0.41,1,10.7,0,0,0,0,0,0.24,0.74,0.4,1,5.8,0,0,0,0,0,0.25,0.74,0.36,1,7,0,0,0,0,0,0.23,0.7,0.36,67,0,1889
1,7.1,0,0,0,0,0,0.19,0.7,0.31,1,14.4,0,4.8,0,0,0,0.7,0.32,0.45,1,10.3,0,0,0,0,0,0.29,0.67,0.41,1,10.7,0,0,0,0,0,0.24,0.74,0.4,1,5.8,0,0,0,0,0,0.25,0.74,0.36,1,7,0,0,0,0,0,0.23,0.7,0.36,2,33,21.1,0,0,0,0,0.86,0.68,0.42,67,0,1890
1,14.4,0,4.8,0,0,0,0.7,0.32,0.45,1,10.3,0,0,0,0,0,0.29,0.67,0.41,1,10.7,0,0,0,0,0,0.24,0.74,0.4,1,5.8,0,0,0,0,0,0.25,0.74,0.36,1,7,0,0,0,0,0,0.23,0.7,0.36,2,33,21.1,0,0,0,0,0.86,0.68,0.42,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,67,0,1891
1,10.3,0,0,0,0,0,0.29,0.67,0.41,1,10.7,0,0,0,0,0,0.24,0.74,0.4,1,5.8,0,0,0,0,0,0.25,0.74,0.36,1,7,0,0,0,0,0,0.23,0.7,0.36,2,33,21.1,0,0,0,0,0.86,0.68,0.42,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8.1,0,0,0,0,0,0.22,0.71,0.35,67,0,1892
1,10.7,0,0,0,0,0,0.24,0.74,0.4,1,5.8,0,0,0,0,0,0.25,0.74,0.36,1,7,0,0,0,0,0,0.23,0.7,0.36,2,33,21.1,0,0,0,0,0.86,0.68,0.42,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8.1,0,0,0,0,0,0.22,0.71,0.35,1,0,0,0,0,1,0,0.21,0.68,0.37,67,0,1893
1,5.8,0,0,0,0,0,0.25,0.74,0.36,1,7,0,0,0,0,0,0.23,0.7,0.36,2,33,21.1,0,0,0,0,0.86,0.68,0.42,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8.1,0,0,0,0,0,0.22,0.71,0.35,1,0,0,0,0,1,0,0.21,0.68,0.37,1,9,0,0,0,1,0,0.27,0.5,0.43,67,0,1894
1,7,0,0,0,0,0,0.23,0.7,0.36,2,33,21.1,0,0,0,0,0.86,0.68,0.42,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8.1,0,0,0,0,0,0.22,0.71,0.35,1,0,0,0,0,1,0,0.21,0.68,0.37,1,9,0,0,0,1,0,0.27,0.5,0.43,1,6.6,0,0,0,0,0,0.26,0.54,0.42,67,0,1895
2,33,21.1,0,0,0,0,0.86,0.68,0.42,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8.1,0,0,0,0,0,0.22,0.71,0.35,1,0,0,0,0,1,0,0.21,0.68,0.37,1,9,0,0,0,1,0,0.27,0.5,0.43,1,6.6,0,0,0,0,0,0.26,0.54,0.42,2,18.8,0,5,0,0,0,0.57,0.42,0.51,67,0,1896
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,8.1,0,0,0,0,0,0.22,0.71,0.35,1,0,0,0,0,1,0,0.21,0.68,0.37,1,9,0,0,0,1,0,0.27,0.5,0.43,1,6.6,0,0,0,0,0,0.26,0.54,0.42,2,18.8,0,5,0,0,0,0.57,0.42,0.51,1,16.6,0,0,0,0,0,0.26,0.64,0.42,67,0,1897
1,8.1,0,0,0,0,0,0.22,0.71,0.35,1,0,0,0,0,1,0,0.21,0.68,0.37,1,9,0,0,0,1,0,0.27,0.5,0.43,1,6.6,0,0,0,0,0,0.26,0.54,0.42,2,18.8,0,5,0,0,0,0.57,0.42,0.51,1,16.6,0,0,0,0,0,0.26,0.64,0.42,2,21.8,0,0,0,0,0,0.3,0.66,0.36,67,0,1898
1,0,0,0,0,1,0,0.21,0.68,0.37,1,9,0,0,0,1,0,0.27,0.5,0.43,1,6.6,0,0,0,0,0,0.26,0.54,0.42,2,18.8,0,5,0,0,0,0.57,0.42,0.51,1,16.6,0,0,0,0,0,0.26,0.64,0.42,2,21.8,0,0,0,0,0,0.3,0.66,0.36,1,18.3,0,8,0,0,0,0.67,0.38,0.39,67,0,1899
1,9,0,0,0,1,0,0.27,0.5,0.43,1,6.6,0,0,0,0,0,0.26,0.54,0.42,2,18.8,0,5,0,0,0,0.57,0.42,0.51,1,16.6,0,0,0,0,0,0.26,0.64,0.42,2,21.8,0,0,0,0,0,0.3,0.66,0.36,1,18.3,0,8,0,0,0,0.67,0.38,0.39,1,10,0,0,0,1,0,0.31,0.61,0.48,67,0,1900
1,6.6,0,0,0,0,0,0.26,0.54,0.42,2,18.8,0,5,0,0,0,0.57,0.42,0.51,1,16.6,0,0,0,0,0,0.26,0.64,0.42,2,21.8,0,0,0,0,0,0.3,0.66,0.36,1,18.3,0,8,0,0,0,0.67,0.38,0.39,1,10,0,0,0,1,0,0.31,0.61,0.48,1,15,0,10,0,0,0,0.52,0.3,0.46,67,0,1901
2,18.8,0,5,0,0,0,0.57,0.42,0.51,1,16.6,0,0,0,0,0,0.26,0.64,0.42,2,21.8,0,0,0,0,0,0.3,0.66,0.36,1,18.3,0,8,0,0,0,0.67,0.38,0.39,1,10,0,0,0,1,0,0.31,0.61,0.48,1,15,0,10,0,0,0,0.52,0.3,0.46,1,10.1,0,0,0,0,0,0.26,0.63,0.4,67,0,1902
1,16.6,0,0,0,0,0,0.26,0.64,0.42,2,21.8,0,0,0,0,0,0.3,0.66,0.36,1,18.3,0,8,0,0,0,0.67,0.38,0.39,1,10,0,0,0,1,0,0.31,0.61,0.48,1,15,0,10,0,0,0,0.52,0.3,0.46,1,10.1,0,0,0,0,0,0.26,0.63,0.4,1,10.5,0,0,0,0,0,0.27,0.73,0.4,67,0,1903
1,15.2,0,0,0,0,0,0.23,0.62,0.43,1,10.7,0,2.6,0,0,0,0.45,0.72,0.34,1,9,0,0,0,0,0,0.21,0.73,0.35,1,6.1,0,0,0,0,0,0.25,0.56,0.47,2,16.1,0,3,0,0,0,0.64,0.63,0.42,1,0,0,0,0,1,0,0.22,0.62,0.43,1,13.9,0,0,0,0,0,0.4,0.4,0.51,67,0,1952
1,10.7,0,2.6,0,0,0,0.45,0.72,0.34,1,9,0,0,0,0,0,0.21,0.73,0.35,1,6.1,0,0,0,0,0,0.25,0.56,0.47,2,16.1,0,3,0,0,0,0.64,0.63,0.42,1,0,0,0,0,1,0,0.22,0.62,0.43,1,13.9,0,0,0,0,0,0.4,0.4,0.51,1,12.9,0,0,0,0,0,0.26,0.49,0.5,67,0,1953
1,9,0,0,0,0,0,0.21,0.73,0.35,1,6.1,0,0,0,0,0,0.25,0.56,0.47,2,16.1,0,3,0,0,0,0.64,0.63,0.42,1,0,0,0,0,1,0,0.22,0.62,0.43,1,13.9,0,0,0,0,0,0.4,0.4,0.51,1,12.9,0,0,0,0,0,0.26,0.49,0.5,2,10,0,0,0,1,0,0.24,0.58,0.41,67,0,1954
1,6.1,0,0,0,0,0,0.25,0.56,0.47,2,16.1,0,3,0,0,0,0.64,0.63,0.42,1,0,0,0,0,1,0,0.22,0.62,0.43,1,13.9,0,0,0,0,0,0.4,0.4,0.51,1,12.9,0,0,0,0,0,0.26,0.49,0.5,2,10,0,0,0,1,0,0.24,0.58,0.41,1,12.9,0,3.6,0,0,0,0.41,0.63,0.41,67,0,1955
2,16.1,0,3,0,0,0,0.64,0.63,0.42,1,0,0,0,0,1,0,0.22,0.62,0.43,1,13.9,0,0,0,0,0,0.4,0.4,0.51,1,12.9,0,0,0,0,0,0.26,0.49,0.5,2,10,0,0,0,1,0,0.24,0.58,0.41,1,12.9,0,3.6,0,0,0,0.41,0.63,0.41,1,7.5,0,0,0,0,0,0.23,0.64,0.41,67,0,1956
1,0,0,0,0,1,0,0.22,0.62,0.43,1,13.9,0,0,0,0,0,0.4,0.4,0.51,1,12.9,0,0,0,0,0,0.26,0.49,0.5,2,10,0,0,0,1,0,0.24,0.58,0.41,1,12.9,0,3.6,0,0,0,0.41,0.63,0.41,1,7.5,0,0,0,0,0,0.23,0.64,0.41,1,7.6,0,0,0,0,0,0.22,0.59,0.4,67,0,1957
1,13.9,0,0,0,0,0,0.4,0.4,0.51,1,12.9,0,0,0,0,0,0.26,0.49,0.5,2,10,0,0,0,1,0,0.24,0.58,0.41,1,12.9,0,3.6,0,0,0,0.41,0.63,0.41,1,7.5,0,0,0,0,0,0.23,0.64,0.41,1,7.6,0,0,0,0,0,0.22,0.59,0.4,2,9.2,0,0,0,0,0,0.31,0.4,0.61,67,0,1958
1,12.9,0,0,0,0,0,0.26,0.49,0.5,2,10,0,0,0,1,0,0.24,0.58,0.41,1,12.9,0,3.6,0,0,0,0.41,0.63,0.41,1,7.5,0,0,0,0,0,0.23,0.64,0.41,1,7.6,0,0,0,0,0,0.22,0.59,0.4,2,9.2,0,0,0,0,0,0.31,0.4,0.61,1,18.1,7.3,0,0,0,0,0.35,0.53,0.61,67,0,1959
2,10,0,0,0,1,0,0.24,0.58,0.41,1,12.9,0,3.6,0,0,0,0.41,0.63,0.41,1,7.5,0,0,0,0,0,0.23,0.64,0.41,1,7.6,0,0,0,0,0,0.22,0.59,0.4,2,9.2,0,0,0,0,0,0.31,0.4,0.61,1,18.1,7.3,0,0,0,0,0.35,0.53,0.61,1,20.6,0,0,0,1,0,0.27,0.55,0.43,67,0,1960
1,12.9,0,3.6,0,0,0,0.41,0.63,0.41,1,7.5,0,0,0,0,0,0.23,0.64,0.41,1,7.6,0,0,0,0,0,0.22,0.59,0.4,2,9.2,0,0,0,0,0,0.31,0.4,0.61,1,18.1,7.3,0,0,0,0,0.35,0.53,0.61,1,20.6,0,0,0,1,0,0.27,0.55,0.43,1,14.3,0,0,0,0,0,0.34,0.51,0.41,67,0,1961
1,7.5,0,0,0,0,0,0.23,0.64,0.41,1,7.6,0,0,0,0,0,0.22,0.59,0.4,2,9.2,0,0,0,0,0,0.31,0.4,0.61,1,18.1,7.3,0,0,0,0,0.35,0.53,0.61,1,20.6,0,0,0,1,0,0.27,0.55,0.43,1,14.3,0,0,0,0,0,0.34,0.51,0.41,2,24,0,6,0,0,0,0.52,0.56,0.5,67,0,1962
1,7.6,0,0,0,0,0,0.22,0.59,0.4,2,9.2,0,0,0,0,0,0.31,0.4,0.61,1,18.1,7.3,0,0,0,0,0.35,0.53,0.61,1,20.6,0,0,0,1,0,0.27,0.55,0.43,1,14.3,0,0,0,0,0,0.34,0.51,0.41,2,24,0,6,0,0,0,0.52,0.56,0.5,1,9.7,0,0,0,1,0,0.27,0.51,0.51,67,0,1963
2,9.2,0,0,0,0,0,0.31,0.4,0.61,1,18.1,7.3,0,0,0,0,0.35,0.53,0.61,1,20.6,0,0,0,1,0,0.27,0.55,0.43,1,14.3,0,0,0,0,0,0.34,0.51,0.41,2,24,0,6,0,0,0,0.52,0.56,0.5,1,9.7,0,0,0,1,0,0.27,0.51,0.51,1,14,0,5.2,0,0,0,0.66,0.41,0.57,67,0,1964
1,18.1,7.3,0,0,0,0,0.35,0.53,0.61,1,20.6,0,0,0,1,0,0.27,0.55,0.43,1,14.3,0,0,0,0,0,0.34,0.51,0.41,2,24,0,6,0,0,0,0.52,0.56,0.5,1,9.7,0,0,0,1,0,0.27,0.51,0.51,1,14,0,5.2,0,0,0,0.66,0.41,0.57,1,9.5,0,0,0,0,0,0.23,0.49,0.49,67,0,1965
1,20.6,0,0,0,1,0,0.27,0.55,0.43,1,14.3,0,0,0,0,0,0.34,0.51,0.41,2,24,0,6,0,0,0,0.52,0.56,0.5,1,9.7,0,0,0,1,0,0.27,0.51,0.51,1,14,0,5.2,0,0,0,0.66,0.41,0.57,1,9.5,0,0,0,0,0,0.23,0.49,0.49,1,14.2,0,0,0,0,0,0.33,0.52,0.45,67,0,1966
